page,title,date,total,available,type,pay,percent,dates,days
217725,온라인_회화가 되게끔 영어를 공부하는 방법 + 영어의 기본 문장,2020.6.25 (목) 19:00 ~ 20:00,10.0,10.0,교육,유료,0.0,2020-06-25,(목)
217726,[06/28]싱글 프리랜서(1인기업) 비즈니스 주거공동체 코워킹하우스 탐방하기,2020.6.28 (일) 13:00 ~ 14:00,2.0,2.0,소모임/친목행사,무료,0.0,2020-06-28,(일)
217727,5G 영상처리를 활용한 AI(인공지능) 자율비행 통제시스템개발과정(드론활용),2020.7.13 (월) 09:00 ~ 2021.1.15 (금) 18:00,20.0,19.0,교육,무료,0.050000012,2020-07-13,(월)
217728,평화경제 청년 TED 파티,2020.7.4 (토) 18:00 ~ 22:00,30.0,30.0,강연,유료,0.0,2020-07-04,(토)
217731,[인베이젼 2020] 온오프믹스 특별초대 시사회,2020.6.30 (화) 20:00 ~ 22:00,25.0,25.0,이벤트/파티,무료,0.0,2020-06-30,(화)
217738,"[특강, 온라인강의] 하반기 정부지원사업, 예비창업패키지, 초기창업패키지 사업계획서, 발표자료 A-Z",2020.7.1 (수) 14:00 ~ 17:00,10.0,10.0,교육,유료,0.0,2020-07-01,(수)
217739,AWS클라우드 특채 취업연계과정 모집안내,2020.7.20 (월) 00:00 ~ 23:30,20.0,20.0,교육,무료,0.0,2020-07-20,(월)
217741,"[선착순 100명] 사업이 어려운 ""40대"" 컨설팅 지원!",2020.7.31 (금) 12:00 ~ 12:30,150.0,137.0,세미나/컨퍼런스,무료,0.08666664,2020-07-31,(금)
217742,KG그룹 특채 연계교육과정,2020.7.20 (월) 00:00 ~ 23:30,20.0,20.0,교육,무료,0.0,2020-07-20,(월)
217743,인천 VR·AR 전문인력 양성교육(저변확산과정) 교육생 모집,2020.7.6 (월) 09:00 ~ 2020.8.14 (금) 18:00,20.0,18.0,교육,무료,0.100000024,2020-07-06,(월)
217746,[06/29]싱글 프리랜서(1인기업) 비즈니스 주거공동체 코워킹하우스 탐방하기,2020.6.29 (월) 16:00 ~ 17:30,2.0,2.0,소모임/친목행사,무료,0.0,2020-06-29,(월)
217753,[2020년 국비지원] 7.6개강_자바개발자 취업 전문 연수 과정 국비 교육생 모집,2020.7.6 (월) 09:30 ~ 18:30,30.0,30.0,기타,무료,0.0,2020-07-06,(월)
217755,[스피치 특강&트레이닝] 스토리텔링 + 언택트(untact:비대면) 스피치의 기술,2020.7.1 (수) 20:00 ~ 22:00,9.0,9.0,교육,유료,0.0,2020-07-01,(수)
217759,"창업, 첫발걸음에 대한 모든것 (1인 창업, 업글인간, 워라블의 시대)",2020.6.27 (토) 13:00 ~ 15:00,10.0,4.0,강연,무료,0.6,2020-06-27,(토)
217760,유료결제 테스트,2021.7.1 (목) 15:00 ~ 15:30,10.0,10.0,강연,유료,0.0,2021-07-01,(목)
217761,"상원미술관 수제손도장(전각), 책갈피 만들기 공예체험프로그램",2020.6.27 (토) 14:00 ~ 16:00,4.0,0.0,문화/예술,무료,1.0,2020-06-27,(토)
217767,해적들의 '유니콘 프로젝트',2020.6.26 (금) 16:00 ~ 18:00,7.0,5.0,세미나/컨퍼런스,유료,0.28571427,2020-06-26,(금)
217768,나의 개 같은 사업이야기,2020.6.26 (금) 16:00 ~ 18:00,10.0,8.0,강연,유료,0.19999999,2020-06-26,(금)
217769,최성호가 함께 하는 1인 기업 토크 모임,2020.6.26 (금) 15:00 ~ 17:00,6.0,5.0,소모임/친목행사,유료,0.16666669,2020-06-26,(금)
217770,두근두근 어떤 강의,2020.6.26 (금) 11:00 ~ 13:00,10.0,4.0,강연,유료,0.6,2020-06-26,(금)
217771,콩나물도 모르면서 하루만에 작곡하기,2020.6.27 (토) 14:00 ~ 16:00,6.0,5.0,강연,유료,0.16666669,2020-06-27,(토)
217772,나는 투자금 없이 아이디어만으로 돈을 번다!,2020.7.3 (금) 19:00 ~ 21:00,8.0,7.0,강연,유료,0.125,2020-07-03,(금)
217773,[포스트코로나]시대의 부동산 투자 (무료세미나),2020.7.11 (토) 15:00 ~ 18:00,60.0,40.0,강연,무료,0.3333333,2020-07-11,(토)
217774,PM 프로세스 핵심 정리,2020.8.3 (월) 09:00 ~ 2020.8.4 (화) 18:00,30.0,30.0,교육,무료,0.0,2020-08-03,(월)
217775,KG에듀원 교육사업부 신입직원 모집 안내,2020.7.31 (금) 00:00 ~ 23:30,5.0,5.0,기타,무료,0.0,2020-07-31,(금)
217777,[Ai 빅데이터 복수학위 MBA 특별강연] 나에게 맞는 AI 빅데이터 대학원? (6/24),2020.6.24 (수) 19:30 ~ 21:00,20.0,0.0,교육,무료,1.0,2020-06-24,(수)
217779,PM 리더십 프로그램,2020.8.10 (월) 09:00 ~ 2020.8.11 (화) 18:00,30.0,30.0,교육,무료,0.0,2020-08-10,(월)
217780,[제로비즈캠퍼스] 하루만에 비트맥스Bitmex 트레이딩봇 만들기,2020.7.4 (토) 10:00 ~ 18:00,2.0,2.0,교육,유료,0.0,2020-07-04,(토)
217781,★K-OER 온라인 교육 6탄★ KERIS-한국교육정보미디어학회 공동 웨비나 1부,2020.6.24 (수) 17:30 ~ 19:00,250.0,0.0,교육,무료,1.0,2020-06-24,(수)
217783,Agile 기본 실무 과정,2020.8.17 (월) 09:00 ~ 2020.8.18 (화) 18:00,30.0,30.0,교육,무료,0.0,2020-08-17,(월)
217784,명문 보딩스쿨 소개 세미나 - 티엔아카데미,2020.6.24 (수) 11:00 ~ 12:00,5.0,0.0,교육,무료,1.0,2020-06-24,(수)
217785,프로젝트 리스크 관리 실무,2020.8.24 (월) 09:00 ~ 2020.8.25 (화) 18:00,30.0,30.0,교육,무료,0.0,2020-08-24,(월)
217787,2021년 정보시스템감리사 합격 설명회!,2020.7.8 (수) 19:30 ~ 20:30,11.0,11.0,세미나/컨퍼런스,유료,0.0,2020-07-08,(수)
217789,2020 전국투어 이혜라의 마음쇼 - 경기 (7/4),2020.7.4 (토) 13:30 ~ 16:30,320.0,0.0,기타,유료,1.0,2020-07-04,(토)
217792,6월28일 온라인마케팅 원데이 마스터과정 (신도림역 ),2020.6.28 (일) 10:00 ~ 13:00,20.0,18.0,교육,유료,0.100000024,2020-06-28,(일)
217793,아로마테라피 특강 무료(6/23/화/오후3시/강남역): 먹는 아로마 체험,2020.6.23 (화) 15:00 ~ 16:30,7.0,0.0,패션/뷰티,무료,1.0,2020-06-23,(화)
217794,인스타그램광고 x 페이스북광고 온라인강좌 인페광스쿨,2020.7.8 (수) 14:00 ~ 18:00,50.0,50.0,교육,유료,0.0,2020-07-08,(수)
217795,엑셀 기본반+함수반 - 키보드로만 엑셀하자(평생 AS),2020.7.4 (토) 11:00 ~ 14:00,7.0,7.0,강연,유료,0.0,2020-07-04,(토)
217796,당뛰우뛰_당신이 뛰면 우리가 뜁니다,2020.6.30 (화) 20:00 ~ 21:30,10.0,9.0,기타,무료,0.100000024,2020-06-30,(화)
217797,하루만에 나만의 이모티콘 제작부터 판매하고 돈벌기!(평일),2020.6.25 (목) 19:00 ~ 22:00,5.0,4.0,취미활동,유료,0.19999999,2020-06-25,(목)
217798,[07/01]싱글 프리랜서(1인기업) 비즈니스 주거공동체 코워킹하우스 탐방하기,2020.7.1 (수) 16:00 ~ 17:30,2.0,2.0,소모임/친목행사,무료,0.0,2020-07-01,(수)
217799,농심 파워포인트 강의 제안,2020.6.23 (화) 12:00 ~ 14:00,4.0,0.0,교육,유료,1.0,2020-06-23,(화)
217800,[07/02]미혼·비혼·돌싱 싱글 프리랜서(1인기업)들이 함께 모여사는 공유주택 탐방하기,2020.7.2 (목) 16:00 ~ 17:30,2.0,2.0,소모임/친목행사,무료,0.0,2020-07-02,(목)
217801,[07/03] 혼밥·혼술은 이제 그만! 미혼·비혼·돌싱·싱글 프리랜서들이 함께 사는 공유주택 탐방하기,2020.7.3 (금) 16:00 ~ 17:30,2.0,2.0,소모임/친목행사,무료,0.0,2020-07-03,(금)
217802,악당들의 역적모의,2020.6.24 (수) 10:00 ~ 12:00,10.0,0.0,소모임/친목행사,유료,1.0,2020-06-24,(수)
217809,[한국생산성본부 인공지능 국비지원] 이미지 분석 기반의 인공지능 플랫폼 개발자 국비지원 취업과정,2020.6.24 (수) 09:30 ~ 2020.12.4 (금) 18:30,10.0,0.0,교육,무료,1.0,2020-06-24,(수)
217821,"[3차앵콜] 락앤롤아트투어_ 7월5일, 7월12일, 7월19일, 7월26일",2020.7.26 (일) 17:00 ~ 19:00,80.0,80.0,문화/예술,유료,0.0,2020-07-26,(일)
217826,사회적경제를 활용한 창업 및 경영상담 세미나,2020.6.29 (월) 19:00 ~ 20:30,5.0,5.0,교육,유료,0.0,2020-06-29,(월)
217827,사회적경제를 활용한 최대2억원까지 저금리로 지원하는 정책자금받는 법&신청서 작성법 세미나,2020.6.29 (월) 10:00 ~ 11:30,5.0,5.0,교육,유료,0.0,2020-06-29,(월)
217828,"사회적 경제를 비롯한 2020년  정부지원사업과 창업자&예비창업자, 창업기업 대응전략 세미나",2020.6.30 (화) 10:00 ~ 11:30,5.0,5.0,교육,유료,0.0,2020-06-30,(화)
217829,사회적 경제를 활용한 내 사업 보호에 꼭 필요한 사업 관련 권리 등록 및 실무 및 신청서 작성법 세미나,2020.7.1 (수) 10:00 ~ 11:30,5.0,5.0,교육,유료,0.0,2020-07-01,(수)
217830,사회적경제를 활용하여 정부에서 무상으로 지원하는 창업자금 1억원받는 법1,2020.6.29 (월) 15:00 ~ 16:30,5.0,5.0,교육,유료,0.0,2020-06-29,(월)
217831,사회적경제를 활용하여 정부에서 무상으로 지원하는 창업자금 1억원받는 법2,2020.6.30 (화) 14:30 ~ 15:30,5.0,5.0,교육,유료,0.0,2020-06-30,(화)
217832,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나1,2020.6.29 (월) 17:00 ~ 18:30,5.0,5.0,교육,유료,0.0,2020-06-29,(월)
217833,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나2,2020.6.30 (화) 14:30 ~ 15:30,5.0,5.0,교육,유료,0.0,2020-06-30,(화)
217834,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나3,2020.7.1 (수) 17:00 ~ 18:30,5.0,5.0,교육,유료,0.0,2020-07-01,(수)
217835,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나4,2020.7.2 (목) 17:00 ~ 18:30,5.0,5.0,교육,유료,0.0,2020-07-02,(목)
217836,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나5,2020.7.3 (금) 17:00 ~ 18:30,5.0,5.0,교육,유료,0.0,2020-07-03,(금)
217837,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나6,2020.6.29 (월) 15:00 ~ 16:30,5.0,5.0,교육,유료,0.0,2020-06-29,(월)
217838,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나7,2020.6.30 (화) 15:00 ~ 16:30,5.0,5.0,교육,유료,0.0,2020-06-30,(화)
217839,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나8,2020.7.1 (수) 15:00 ~ 16:30,5.0,5.0,교육,유료,0.0,2020-07-01,(수)
217840,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나9,2020.7.2 (목) 15:00 ~ 16:30,5.0,5.0,교육,유료,0.0,2020-07-02,(목)
217841,디지털시대에서 프로젝트 자원의 글로벌 문화 및 다양성이해,2020.8.13 (목) 09:00 ~ 2020.8.14 (금) 18:00,30.0,30.0,교육,무료,0.0,2020-08-13,(목)
217842,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나10,2020.7.4 (토) 15:00 ~ 16:30,5.0,5.0,교육,유료,0.0,2020-07-04,(토)
217843,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나11,2020.6.30 (화) 13:00 ~ 14:30,5.0,5.0,교육,유료,0.0,2020-06-30,(화)
217844,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나12,2020.7.1 (수) 13:00 ~ 14:30,5.0,5.0,교육,유료,0.0,2020-07-01,(수)
217845,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나13,2020.7.2 (목) 13:00 ~ 14:30,5.0,5.0,교육,유료,0.0,2020-07-02,(목)
217846,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나14,2020.7.3 (금) 13:00 ~ 14:30,5.0,5.0,교육,유료,0.0,2020-07-03,(금)
217847,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나15,2020.6.30 (화) 19:00 ~ 20:30,5.0,5.0,교육,유료,0.0,2020-06-30,(화)
217848,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나17,2020.7.4 (토) 13:30 ~ 14:30,5.0,5.0,교육,유료,0.0,2020-07-04,(토)
217849,프로젝트 관리에 있어 디자인 씽킹과 협업도구 활용기법,2020.8.20 (목) 09:00 ~ 2020.8.21 (금) 18:00,30.0,30.0,교육,무료,0.0,2020-08-20,(목)
217850,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나18,2020.7.4 (토) 16:00 ~ 17:30,5.0,5.0,교육,유료,0.0,2020-07-04,(토)
217851,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나19,2020.7.5 (일) 13:30 ~ 14:30,5.0,5.0,교육,유료,0.0,2020-07-05,(일)
217852,사회적경제를 활용한 왕초보 창업자를 위한 창업 실무과정,2020.7.4 (토) 10:00 ~ 11:30,5.0,5.0,교육,유료,0.0,2020-07-04,(토)
217853,사회적경제를 활용한 최대 5억원까지 무상으로 지원하는 R&D(기술개발)자금 받는 법&신청서 작성법 세미나!1,2020.6.29 (월) 13:00 ~ 14:30,5.0,5.0,교육,유료,0.0,2020-06-29,(월)
217854,사회적경제를 활용한 최대 5억원까지 무상으로 지원하는 R&D(기술개발)자금 받는 법&신청서 작성법 세미나!2,2020.7.5 (일) 13:30 ~ 14:30,5.0,5.0,교육,유료,0.0,2020-07-05,(일)
217855,배민이 절대 알려주지 않는 배민의 모든 것,2020.6.27 (토) 13:00 ~ 15:00,5.0,4.0,교육,유료,0.19999999,2020-06-27,(토)
217858,(7/22) 60th 젊은 사업가들의 저녁_모티브 소사이어티,2020.7.22 (수) 19:30 ~ 22:00,12.0,12.0,소모임/친목행사,유료,0.0,2020-07-22,(수)
217859,속독 + 뇌파 = 독서 기초체력 만들기!,2020.6.22 (월) 19:30 ~ 21:00,2.0,0.0,교육,유료,1.0,2020-06-22,(월)
217860,속독 + 뇌파 = 독서 기초체력 만들기!,2020.6.23 (화) 19:00 ~ 20:30,2.0,0.0,교육,유료,1.0,2020-06-23,(화)
217861,스팟에서 시리어스까지 강사들의 생존을 위한 실전 액티비티 워크샵,2020.7.8 (수) 13:30 ~ 18:30,10.0,10.0,교육,유료,0.0,2020-07-08,(수)
217862,스팟에서 시리어스까지 강사들의 생존을 위한 실전 액티비티 워크샵,2020.7.8 (수) 13:30 ~ 18:30,10.0,8.0,강연,유료,0.19999999,2020-07-08,(수)
217863,[분당 글쓰기 수업] 나의 이야기를 글로 쓰다 <자기 기록의 글쓰기> 1기 모집,2020.7.4 (토) 10:00 ~ 2020.7.25 (토) 12:00,6.0,6.0,취미활동,유료,0.0,2020-07-04,(토)
217864,[ 6월 ] 최재원 홍보실장의 내면여행 전화상담 6회,2020.6.25 (목) 10:00 ~ 18:00,3.0,0.0,기타,유료,1.0,2020-06-25,(목)
217865,[ 6월 ] 최재원 홍보실장의 내면여행 전화상담 2회,2020.6.25 (목) 10:00 ~ 18:00,20.0,0.0,기타,유료,1.0,2020-06-25,(목)
217866,(무료창업특강)직장다니며 추가수익을 만드는 방법,2020.6.27 (토) 10:30 ~ 13:00,10.0,1.0,강연,무료,0.9,2020-06-27,(토)
217867,[놀라운 강의] 우주의 중심을 찾아서,2020.7.3 (금) 09:00 ~ 11:00,10.0,6.0,강연,유료,0.39999998,2020-07-03,(금)
217869,[놀라운 강의] 사과는 떨어지지 않는다,2020.7.10 (금) 09:00 ~ 11:00,10.0,5.0,강연,유료,0.5,2020-07-10,(금)
217872,"(건대)최적화노출 기초 2시간 마스터(6/25, 오후반) - 원데이클래스",2020.6.25 (목) 13:00 ~ 15:00,3.0,0.0,교육,유료,1.0,2020-06-25,(목)
217873,"[무료교육] 23살, 2억을 벌게 해준 기적의 재테크",2020.8.29 (토) 14:00 ~ 15:30,100.0,100.0,교육,무료,0.0,2020-08-29,(토)
217874,(토지 투자로 부자되기) 무료로 땅 공부하자,2020.8.8 (토) 14:00 ~ 15:30,100.0,100.0,교육,무료,0.0,2020-08-08,(토)
217875,[땅 투자 교육] 초보 토지 투자자들을 위한 노하우 무료 나눔,2020.8.15 (토) 14:00 ~ 15:30,100.0,100.0,교육,무료,0.0,2020-08-15,(토)
217876,[무료교육] 부자되고 싶은 사람들을 위한 재테크 노하우 무료 공개,2020.8.22 (토) 14:00 ~ 15:30,100.0,100.0,교육,무료,0.0,2020-08-22,(토)
217877,"[무료교육] 부자되기 위한 첫 걸음, 무료 재테크컨설팅",2020.8.29 (토) 14:00 ~ 15:30,100.0,100.0,교육,무료,0.0,2020-08-29,(토)
217878,[ 무료교육 ] 재테크 불로소득 당장 매달 30만원 벌기,2020.9.5 (토) 14:00 ~ 15:30,60.0,60.0,교육,무료,0.0,2020-09-05,(토)
217879,"아로마테라피 무료 DIY (7/14 화요일/오후7시/부산,거제동)",2020.7.14 (화) 19:00 ~ 20:00,10.0,9.0,패션/뷰티,무료,0.100000024,2020-07-14,(화)
217880,워드프레스로 홈피만들고/쇼핑몰운영 입문과 방향,2020.7.1 (수) 19:00 ~ 21:00,10.0,10.0,기타,유료,0.0,2020-07-01,(수)
217882,자투리 가죽으로 세련된 카드지갑 만들기,2020.6.24 (수) 14:00 ~ 16:00,5.0,0.0,문화/예술,유료,1.0,2020-06-24,(수)
217883,잠재의식에 명령하는 3단계 실천 방법,2020.6.26 (금) 14:00 ~ 14:30,4.0,4.0,교육,유료,0.0,2020-06-26,(금)
217884,[07/04] 혼밥아 혼술아 이제 안녕! 3549 주거공동체 오픈런하우스 탐방하기,2020.7.4 (토) 14:00 ~ 15:30,2.0,1.0,소모임/친목행사,무료,0.5,2020-07-04,(토)
217885,누구나 쉽게 홈페easy만들기(3시간완성),2020.7.5 (일) 14:00 ~ 17:00,5.0,5.0,교육,유료,0.0,2020-07-05,(일)
217886,페이스북 및 인스타그램을 활용한 온라인마케팅 특강,2020.7.16 (목) 19:00 ~ 22:00,20.0,20.0,교육,유료,0.0,2020-07-16,(목)
217887,네이버 블로그를 활용한 온라인마케팅 홍보 전략 특강,2020.7.23 (목) 19:00 ~ 22:00,20.0,20.0,교육,유료,0.0,2020-07-23,(목)
217889,1인지식창업 저자특강/ 자본없이 지식과 경험만으로 월급 외 수익 300만원 만들기/책쓰기/퍼스널브랜/무자본회사 운영,2020.6.28 (일) 13:30 ~ 15:30,10.0,10.0,교육,유료,0.0,2020-06-28,(일)
217890,[7월1기][주말] 마털콜 아하님 전화상담 2회,2020.7.15 (수) 17:30 ~ 18:00,3.0,3.0,기타,유료,0.0,2020-07-15,(수)
217891,[앱마케팅] 앱으로 평생 자동화수익 만들기( 앱수익창출 노하우제공 + 앱제공),2020.6.27 (토) 15:00 ~ 18:00,3.0,3.0,교육,유료,0.0,2020-06-27,(토)
217892,<사장 스쿨> 실전편 - '경영계기판' 만들기,2020.7.18 (토) 14:00 ~ 18:00,5.0,5.0,세미나/컨퍼런스,유료,0.0,2020-07-18,(토)
217893,하루만에 나만의 이모티콘 제작부터 판매하고 돈벌기!(주말),2020.6.28 (일) 14:00 ~ 17:00,5.0,4.0,취미활동,유료,0.19999999,2020-06-28,(일)
217895,"[텐배거] 7월 트렌드, 경제 스터디 소모임 - 분당모임/썸데이부킹",2020.7.12 (일) 10:00 ~ 12:30,12.0,7.0,소모임/친목행사,유료,0.4166667,2020-07-12,(일)
217897,홈페이지 제작 워드프레스 기초강의 6시간 1:1개인수업,2020.6.29 (월) 10:00 ~ 12:00,1.0,1.0,교육,유료,0.0,2020-06-29,(월)
217898,소프트웨어 개발자 취업연계 과정,2020.7.29 (수) 09:30 ~ 10:00,30.0,30.0,교육,무료,0.0,2020-07-29,(수)
217901,(부산) 코딩없이 챗봇제작하기 (7/24) - 원데이클래스,2020.7.24 (금) 19:00 ~ 20:30,15.0,15.0,교육,유료,0.0,2020-07-24,(금)
217904,직장인 월급관리 세미나; 꿀팁에서 맞춤컨설팅까지,2020.7.4 (토) 14:00 ~ 16:00,20.0,17.0,세미나/컨퍼런스,무료,0.14999998,2020-07-04,(토)
217905,"(코로나맵 제작자가 알려주는) 파이썬기초 & 업무자동화 4주 단기완성 (웹크롤러, 데이터분석)",2020.6.28 (일) 13:00 ~ 2020.7.19 (일) 16:00,3.0,3.0,교육,유료,0.0,2020-06-28,(일)
217908,2020년 선배창업가와 함께 하는 (예비)창업자 실전창업 1:1 멘토링 프로그램,2020.7.15 (수) 00:00 ~ 2020.10.15 (목) 00:00,80.0,80.0,교육,무료,0.0,2020-07-15,(수)
217909,전액 국비지원 무료 IT취업연계교육,2020.8.4 (화) 09:00 ~ 2021.1.25 (월) 18:00,30.0,30.0,교육,무료,0.0,2020-08-04,(화)
217910,하루만에 책쓰기 서울 미션데이 (월요일),2020.6.29 (월) 09:00 ~ 21:00,17.0,14.0,이벤트/파티,유료,0.17647058,2020-06-29,(월)
217911,하루만에 책쓰는 사람들 토크 모임,2020.6.29 (월) 10:00 ~ 12:00,8.0,5.0,소모임/친목행사,유료,0.375,2020-06-29,(월)
217912,특별한 삶을 살고 싶은 분께만 드리는 후크의 제안,2020.7.6 (월) 18:00 ~ 18:30,6.0,5.0,기타,유료,0.16666669,2020-07-06,(월)
217913,신나는 영어그림책 스토리텔링 수업 만들기,2020.7.4 (토) 10:00 ~ 13:00,8.0,3.0,교육,유료,0.625,2020-07-04,(토)
217914,귀에 쏙쏙! 입에 착착! 영어동요 스토리텔링,2020.7.11 (토) 10:00 ~ 13:00,8.0,4.0,교육,유료,0.5,2020-07-11,(토)
217915,주제별 그림책 30권과 관련노래 60곡 활용,2020.7.12 (일) 14:00 ~ 17:00,8.0,2.0,교육,유료,0.75,2020-07-12,(일)
217916,차근차근 읽기독립! 파닉스와 스토리텔링,2020.7.18 (토) 10:00 ~ 13:00,8.0,0.0,교육,유료,1.0,2020-07-18,(토)
217917,알파벳 책 23권과 문식성 활동 46,2020.7.18 (토) 14:00 ~ 17:00,8.0,0.0,교육,유료,1.0,2020-07-18,(토)
217918,전래동요 그림책 25권과 문식성 활동 50,2020.7.25 (토) 10:00 ~ 13:00,8.0,5.0,교육,유료,0.375,2020-07-25,(토)
217920,초등영어 챕터북/ 소설 활용하기,2020.7.26 (일) 12:00 ~ 18:00,8.0,0.0,교육,유료,1.0,2020-07-26,(일)
217921,7월 영어 그림책 독서모임,2020.7.11 (토) 14:00 ~ 2020.7.25 (토) 17:00,16.0,0.0,기타,무료,1.0,2020-07-11,(토)
217922,4차산업시대 다독의 지름길 우뇌개발 우뇌혁명의 5분에책1권읽는 방법공개강좌.,2020.6.26 (금) 10:00 ~ 12:00,10.0,10.0,교육,유료,0.0,2020-06-26,(금)
